,AAPL_Close,VIX,GDP,FedRate,CPI,Unemployment
2020-12-16,124.8423843383789,22.5,22068.767,0.09,262.045,6.7
2020-12-17,125.71170806884766,21.93000030517578,22068.767,0.09,262.045,6.7
2020-12-18,123.7190933227539,21.56999969482422,22068.767,0.09,262.045,6.7
2020-12-19,123.7190933227539,21.56999969482422,22068.767,0.09,262.045,6.7
2020-12-20,123.7190933227539,21.56999969482422,22068.767,0.09,262.045,6.7
2020-12-21,125.25263977050781,25.15999984741211,22068.767,0.09,262.045,6.7
2020-12-22,128.81788635253906,24.229999542236328,22068.767,0.09,262.045,6.7
2020-12-23,127.91925811767578,23.309999465942383,22068.767,0.09,262.045,6.7
2020-12-24,128.90579223632812,21.530000686645508,22068.767,0.09,262.045,6.7
2020-12-25,128.90579223632812,21.530000686645508,22068.767,0.09,262.045,6.7
2020-12-26,128.90579223632812,21.530000686645508,22068.767,0.09,262.045,6.7
2020-12-27,128.90579223632812,21.530000686645508,22068.767,0.09,262.045,6.7
2020-12-28,133.51620483398438,21.700000762939453,22068.767,0.09,262.045,6.7
2020-12-29,131.73841857910156,23.079999923706055,22068.767,0.09,262.045,6.7
2020-12-30,130.61517333984375,22.770000457763672,22068.767,0.09,262.045,6.7
2020-12-31,129.6090850830078,22.75,22068.767,0.09,262.045,6.7
2021-01-01,129.6090850830078,22.75,22656.793,0.09,262.639,6.4
2021-01-02,129.6090850830078,22.75,22656.793,0.09,262.639,6.4
2021-01-03,129.6090850830078,22.75,22656.793,0.09,262.639,6.4
2021-01-04,126.40525817871094,26.969999313354492,22656.793,0.09,262.639,6.4
2021-01-05,127.96806335449219,25.34000015258789,22656.793,0.09,262.639,6.4
2021-01-06,123.66046905517578,25.06999969482422,22656.793,0.09,262.639,6.4
2021-01-07,127.88016510009766,22.3700008392334,22656.793,0.09,262.639,6.4
2021-01-08,128.98391723632812,21.559999465942383,22656.793,0.09,262.639,6.4
2021-01-09,128.98391723632812,21.559999465942383,22656.793,0.09,262.639,6.4
2021-01-10,128.98391723632812,21.559999465942383,22656.793,0.09,262.639,6.4
2021-01-11,125.98522186279297,24.079999923706055,22656.793,0.09,262.639,6.4
2021-01-12,125.80938720703125,23.329999923706055,22656.793,0.09,262.639,6.4
2021-01-13,127.8508529663086,22.209999084472656,22656.793,0.09,262.639,6.4
2021-01-14,125.91683959960938,23.25,22656.793,0.09,262.639,6.4
2021-01-15,124.18793487548828,24.34000015258789,22656.793,0.09,262.639,6.4
2021-01-16,124.18793487548828,24.34000015258789,22656.793,0.09,262.639,6.4
2021-01-17,124.18793487548828,24.34000015258789,22656.793,0.09,262.639,6.4
2021-01-18,124.18793487548828,24.34000015258789,22656.793,0.09,262.639,6.4
2021-01-19,124.86192321777344,23.239999771118164,22656.793,0.09,262.639,6.4
2021-01-20,128.96441650390625,21.579999923706055,22656.793,0.09,262.639,6.4
2021-01-21,133.69200134277344,21.31999969482422,22656.793,0.09,262.639,6.4
2021-01-22,135.84095764160156,21.90999984741211,22656.793,0.09,262.639,6.4
2021-01-23,135.84095764160156,21.90999984741211,22656.793,0.09,262.639,6.4
2021-01-24,135.84095764160156,21.90999984741211,22656.793,0.09,262.639,6.4
2021-01-25,139.60154724121094,23.190000534057617,22656.793,0.09,262.639,6.4
2021-01-26,139.83596801757812,23.020000457763672,22656.793,0.09,262.639,6.4
2021-01-27,138.76153564453125,37.209999084472656,22656.793,0.09,262.639,6.4
2021-01-28,133.90689086914062,30.209999084472656,22656.793,0.09,262.639,6.4
2021-01-29,128.8960418701172,33.09000015258789,22656.793,0.09,262.639,6.4
2021-01-30,128.8960418701172,33.09000015258789,22656.793,0.09,262.639,6.4
2021-01-31,128.8960418701172,33.09000015258789,22656.793,0.09,262.639,6.4
2021-02-01,131.02542114257812,30.239999771118164,22656.793,0.08,263.573,6.2
2021-02-02,131.85568237304688,25.559999465942383,22656.793,0.08,263.573,6.2
2021-02-03,130.83004760742188,22.90999984741211,22656.793,0.08,263.573,6.2
2021-02-04,134.19993591308594,21.770000457763672,22656.793,0.08,263.573,6.2
2021-02-05,133.78419494628906,20.8700008392334,22656.793,0.08,263.573,6.2
2021-02-06,133.78419494628906,20.8700008392334,22656.793,0.08,263.573,6.2
2021-02-07,133.78419494628906,20.8700008392334,22656.793,0.08,263.573,6.2
2021-02-08,133.93093872070312,21.239999771118164,22656.793,0.08,263.573,6.2
2021-02-09,133.05052185058594,21.6299991607666,22656.793,0.08,263.573,6.2
2021-02-10,132.44403076171875,21.989999771118164,22656.793,0.08,263.573,6.2
2021-02-11,132.18968200683594,21.25,22656.793,0.08,263.573,6.2
2021-02-12,132.42442321777344,19.969999313354492,22656.793,0.08,263.573,6.2
2021-02-13,132.42442321777344,19.969999313354492,22656.793,0.08,263.573,6.2
2021-02-14,132.42442321777344,19.969999313354492,22656.793,0.08,263.573,6.2
2021-02-15,132.42442321777344,19.969999313354492,22656.793,0.08,263.573,6.2
2021-02-16,130.2918701171875,21.459999084472656,22656.793,0.08,263.573,6.2
2021-02-17,127.99300384521484,21.5,22656.793,0.08,263.573,6.2
2021-02-18,126.88761138916016,22.489999771118164,22656.793,0.08,263.573,6.2
2021-02-19,127.04410552978516,22.049999237060547,22656.793,0.08,263.573,6.2
2021-02-20,127.04410552978516,22.049999237060547,22656.793,0.08,263.573,6.2
2021-02-21,127.04410552978516,22.049999237060547,22656.793,0.08,263.573,6.2
2021-02-22,123.25831604003906,23.450000762939453,22656.793,0.08,263.573,6.2
2021-02-23,123.12136840820312,23.110000610351562,22656.793,0.08,263.573,6.2
2021-02-24,122.62246704101562,21.34000015258789,22656.793,0.08,263.573,6.2
2021-02-25,118.35733032226562,28.889999389648438,22656.793,0.08,263.573,6.2
2021-02-26,118.6214599609375,27.950000762939453,22656.793,0.08,263.573,6.2
2021-02-27,118.6214599609375,27.950000762939453,22656.793,0.08,263.573,6.2
2021-02-28,118.6214599609375,27.950000762939453,22656.793,0.08,263.573,6.2
2021-03-01,125.00936126708984,23.350000381469727,22656.793,0.07,264.847,6.1
2021-03-02,122.39746856689453,24.100000381469727,22656.793,0.07,264.847,6.1
2021-03-03,119.40404510498047,26.670000076293945,22656.793,0.07,264.847,6.1
2021-03-04,117.51605987548828,28.56999969482422,22656.793,0.07,264.847,6.1
2021-03-05,118.77798461914062,24.65999984741211,22656.793,0.07,264.847,6.1
2021-03-06,118.77798461914062,24.65999984741211,22656.793,0.07,264.847,6.1
2021-03-07,118.77798461914062,24.65999984741211,22656.793,0.07,264.847,6.1
2021-03-08,113.82807922363281,25.469999313354492,22656.793,0.07,264.847,6.1
2021-03-09,118.45513916015625,24.030000686645508,22656.793,0.07,264.847,6.1
2021-03-10,117.36931610107422,22.559999465942383,22656.793,0.07,264.847,6.1
2021-03-11,119.30624389648438,21.90999984741211,22656.793,0.07,264.847,6.1
2021-03-12,118.39647674560547,20.690000534057617,22656.793,0.07,264.847,6.1
2021-03-13,118.39647674560547,20.690000534057617,22656.793,0.07,264.847,6.1
2021-03-14,118.39647674560547,20.690000534057617,22656.793,0.07,264.847,6.1
2021-03-15,121.29204559326172,20.030000686645508,22656.793,0.07,264.847,6.1
2021-03-16,122.83769226074219,19.790000915527344,22656.793,0.07,264.847,6.1
2021-03-17,122.04530334472656,19.229999542236328,22656.793,0.07,264.847,6.1
2021-03-18,117.9073257446289,21.579999923706055,22656.793,0.07,264.847,6.1
2021-03-19,117.37909698486328,20.950000762939453,22656.793,0.07,264.847,6.1
2021-03-20,117.37909698486328,20.950000762939453,22656.793,0.07,264.847,6.1
2021-03-21,117.37909698486328,20.950000762939453,22656.793,0.07,264.847,6.1
2021-03-22,120.7051010131836,18.8799991607666,22656.793,0.07,264.847,6.1
2021-03-23,119.87361907958984,20.299999237060547,22656.793,0.07,264.847,6.1
2021-03-24,117.4769287109375,21.200000762939453,22656.793,0.07,264.847,6.1
2021-03-25,117.96603393554688,19.809999465942383,22656.793,0.07,264.847,6.1
2021-03-26,118.57254791259766,18.860000610351562,22656.793,0.07,264.847,6.1
2021-03-27,118.57254791259766,18.860000610351562,22656.793,0.07,264.847,6.1
2021-03-28,118.57254791259766,18.860000610351562,22656.793,0.07,264.847,6.1
2021-03-29,118.74864196777344,20.739999771118164,22656.793,0.07,264.847,6.1
2021-03-30,117.29106140136719,19.610000610351562,22656.793,0.07,264.847,6.1
2021-03-31,119.49210357666016,19.399999618530273,22656.793,0.07,264.847,6.1
2021-04-01,120.32360076904297,17.329999923706055,23368.861,0.07,266.625,6.1
2021-04-02,120.32360076904297,17.329999923706055,23368.861,0.07,266.625,6.1
2021-04-03,120.32360076904297,17.329999923706055,23368.861,0.07,266.625,6.1
2021-04-04,120.32360076904297,17.329999923706055,23368.861,0.07,266.625,6.1
2021-04-05,123.16050720214844,17.90999984741211,23368.861,0.07,266.625,6.1
2021-04-06,123.46373748779297,18.1200008392334,23368.861,0.07,266.625,6.1
2021-04-07,125.1169662475586,17.15999984741211,23368.861,0.07,266.625,6.1
2021-04-08,127.5234375,16.950000762939453,23368.861,0.07,266.625,6.1
2021-04-09,130.10601806640625,16.690000534057617,23368.861,0.07,266.625,6.1
2021-04-10,130.10601806640625,16.690000534057617,23368.861,0.07,266.625,6.1
2021-04-11,130.10601806640625,16.690000534057617,23368.861,0.07,266.625,6.1
2021-04-12,128.38430786132812,16.90999984741211,23368.861,0.07,266.625,6.1
2021-04-13,131.5048828125,16.649999618530273,23368.861,0.07,266.625,6.1
2021-04-14,129.15711975097656,16.989999771118164,23368.861,0.07,266.625,6.1
2021-04-15,131.5733642578125,16.56999969482422,23368.861,0.07,266.625,6.1
2021-04-16,131.2407684326172,16.25,23368.861,0.07,266.625,6.1
2021-04-17,131.2407684326172,16.25,23368.861,0.07,266.625,6.1
2021-04-18,131.2407684326172,16.25,23368.861,0.07,266.625,6.1
2021-04-19,131.9059600830078,17.290000915527344,23368.861,0.07,266.625,6.1
2021-04-20,130.21360778808594,18.68000030517578,23368.861,0.07,266.625,6.1
2021-04-21,130.5951385498047,17.5,23368.861,0.07,266.625,6.1
2021-04-22,129.06907653808594,18.709999084472656,23368.861,0.07,266.625,6.1
2021-04-23,131.39727783203125,17.329999923706055,23368.861,0.07,266.625,6.1
2021-04-24,131.39727783203125,17.329999923706055,23368.861,0.07,266.625,6.1
2021-04-25,131.39727783203125,17.329999923706055,23368.861,0.07,266.625,6.1
2021-04-26,131.78857421875,17.639999389648438,23368.861,0.07,266.625,6.1
2021-04-27,131.4657745361328,17.559999465942383,23368.861,0.07,266.625,6.1
2021-04-28,130.6733856201172,17.280000686645508,23368.861,0.07,266.625,6.1
2021-04-29,130.57557678222656,17.610000610351562,23368.861,0.07,266.625,6.1
2021-04-30,128.59950256347656,18.610000610351562,23368.861,0.07,266.625,6.1
2021-05-01,128.59950256347656,18.610000610351562,23368.861,0.06,268.404,5.8
2021-05-02,128.59950256347656,18.610000610351562,23368.861,0.06,268.404,5.8
2021-05-03,129.65599060058594,18.309999465942383,23368.861,0.06,268.404,5.8
2021-05-04,125.06806182861328,19.479999542236328,23368.861,0.06,268.404,5.8
2021-05-05,125.31263732910156,19.149999618530273,23368.861,0.06,268.404,5.8
2021-05-06,126.91696166992188,18.389999389648438,23368.861,0.06,268.404,5.8
2021-05-07,127.59307098388672,16.690000534057617,23368.861,0.06,268.404,5.8
2021-05-08,127.59307098388672,16.690000534057617,23368.861,0.06,268.404,5.8
2021-05-09,127.59307098388672,16.690000534057617,23368.861,0.06,268.404,5.8
2021-05-10,124.30060577392578,19.65999984741211,23368.861,0.06,268.404,5.8
2021-05-11,123.3794937133789,21.84000015258789,23368.861,0.06,268.404,5.8
2021-05-12,120.30260467529297,27.59000015258789,23368.861,0.06,268.404,5.8
2021-05-13,122.4583969116211,23.1299991607666,23368.861,0.06,268.404,5.8
2021-05-14,124.88854217529297,18.809999465942383,23368.861,0.06,268.404,5.8
2021-05-15,124.88854217529297,18.809999465942383,23368.861,0.06,268.404,5.8
2021-05-16,124.88854217529297,18.809999465942383,23368.861,0.06,268.404,5.8
2021-05-17,123.73226928710938,19.719999313354492,23368.861,0.06,268.404,5.8
2021-05-18,122.3407974243164,21.34000015258789,23368.861,0.06,268.404,5.8
2021-05-19,122.18402099609375,22.18000030517578,23368.861,0.06,268.404,5.8
2021-05-20,124.7513656616211,20.670000076293945,23368.861,0.06,268.404,5.8
2021-05-21,122.90914154052734,20.149999618530273,23368.861,0.06,268.404,5.8
2021-05-22,122.90914154052734,20.149999618530273,23368.861,0.06,268.404,5.8
2021-05-23,122.90914154052734,20.149999618530273,23368.861,0.06,268.404,5.8
2021-05-24,124.54557800292969,18.399999618530273,23368.861,0.06,268.404,5.8
2021-05-25,124.34960174560547,18.84000015258789,23368.861,0.06,268.404,5.8
2021-05-26,124.30060577392578,17.360000610351562,23368.861,0.06,268.404,5.8
2021-05-27,122.76213073730469,16.739999771118164,23368.861,0.06,268.404,5.8
2021-05-28,122.1056137084961,16.760000228881836,23368.861,0.06,268.404,5.8
2021-05-29,122.1056137084961,16.760000228881836,23368.861,0.06,268.404,5.8
2021-05-30,122.1056137084961,16.760000228881836,23368.861,0.06,268.404,5.8
2021-05-31,122.1056137084961,16.760000228881836,23368.861,0.06,268.404,5.8
2021-06-01,121.7822494506836,17.899999618530273,23368.861,0.08,270.71,5.9
2021-06-02,122.54658508300781,17.479999542236328,23368.861,0.08,270.71,5.9
2021-06-03,121.05712127685547,18.040000915527344,23368.861,0.08,270.71,5.9
2021-06-04,123.35989379882812,16.420000076293945,23368.861,0.08,270.71,5.9
2021-06-05,123.35989379882812,16.420000076293945,23368.861,0.08,270.71,5.9
2021-06-06,123.35989379882812,16.420000076293945,23368.861,0.08,270.71,5.9
2021-06-07,123.36970520019531,16.420000076293945,23368.861,0.08,270.71,5.9
2021-06-08,124.19281768798828,17.06999969482422,23368.861,0.08,270.71,5.9
2021-06-09,124.57498168945312,17.889999389648438,23368.861,0.08,270.71,5.9
2021-06-10,123.57549285888672,16.100000381469727,23368.861,0.08,270.71,5.9
2021-06-11,124.79056549072266,15.649999618530273,23368.861,0.08,270.71,5.9
2021-06-12,124.79056549072266,15.649999618530273,23368.861,0.08,270.71,5.9
2021-06-13,124.79056549072266,15.649999618530273,23368.861,0.08,270.71,5.9
2021-06-14,127.8576431274414,16.389999389648438,23368.861,0.08,270.71,5.9
2021-06-15,127.03453826904297,17.020000457763672,23368.861,0.08,270.71,5.9
2021-06-16,127.53429412841797,18.149999618530273,23368.861,0.08,270.71,5.9
2021-06-17,129.14134216308594,17.75,23368.861,0.08,270.71,5.9
2021-06-18,127.83805084228516,20.700000762939453,23368.861,0.08,270.71,5.9
2021-06-19,127.83805084228516,20.700000762939453,23368.861,0.08,270.71,5.9
2021-06-20,127.83805084228516,20.700000762939453,23368.861,0.08,270.71,5.9
2021-06-21,129.6410675048828,17.889999389648438,23368.861,0.08,270.71,5.9
2021-06-22,131.28729248046875,16.65999984741211,23368.861,0.08,270.71,5.9
2021-06-23,131.012939453125,16.31999969482422,23368.861,0.08,270.71,5.9
2021-06-24,130.72877502441406,15.970000267028809,23368.861,0.08,270.71,5.9
2021-06-25,130.43478393554688,15.619999885559082,23368.861,0.08,270.71,5.9
2021-06-26,130.43478393554688,15.619999885559082,23368.861,0.08,270.71,5.9
2021-06-27,130.43478393554688,15.619999885559082,23368.861,0.08,270.71,5.9
2021-06-28,132.07122802734375,15.760000228881836,23368.861,0.08,270.71,5.9
2021-06-29,133.590087890625,16.020000457763672,23368.861,0.08,270.71,5.9
2021-06-30,134.20741271972656,15.829999923706055,23368.861,0.08,270.71,5.9
2021-07-01,134.51116943359375,15.479999542236328,23921.991,0.1,271.965,5.4
2021-07-02,137.14712524414062,15.069999694824219,23921.991,0.1,271.965,5.4
2021-07-03,137.14712524414062,15.069999694824219,23921.991,0.1,271.965,5.4
2021-07-04,137.14712524414062,15.069999694824219,23921.991,0.1,271.965,5.4
2021-07-05,137.14712524414062,15.069999694824219,23921.991,0.1,271.965,5.4
2021-07-06,139.1657257080078,16.440000534057617,23921.991,0.1,271.965,5.4
2021-07-07,141.66445922851562,16.200000762939453,23921.991,0.1,271.965,5.4
2021-07-08,140.3612060546875,19.0,23921.991,0.1,271.965,5.4
2021-07-09,142.19361877441406,16.18000030517578,23921.991,0.1,271.965,5.4
2021-07-10,142.19361877441406,16.18000030517578,23921.991,0.1,271.965,5.4
2021-07-11,142.19361877441406,16.18000030517578,23921.991,0.1,271.965,5.4
2021-07-12,141.59588623046875,16.170000076293945,23921.991,0.1,271.965,5.4
2021-07-13,142.71295166015625,17.1200008392334,23921.991,0.1,271.965,5.4
2021-07-14,146.1524200439453,16.329999923706055,23921.991,0.1,271.965,5.4
2021-07-15,145.49588012695312,17.010000228881836,23921.991,0.1,271.965,5.4
2021-07-16,143.44790649414062,18.450000762939453,23921.991,0.1,271.965,5.4
2021-07-17,143.44790649414062,18.450000762939453,23921.991,0.1,271.965,5.4
2021-07-18,143.44790649414062,18.450000762939453,23921.991,0.1,271.965,5.4
2021-07-19,139.58706665039062,22.5,23921.991,0.1,271.965,5.4
2021-07-20,143.2127227783203,19.729999542236328,23921.991,0.1,271.965,5.4
2021-07-21,142.47776794433594,17.90999984741211,23921.991,0.1,271.965,5.4
2021-07-22,143.84967041015625,17.690000534057617,23921.991,0.1,271.965,5.4
2021-07-23,145.57427978515625,17.200000762939453,23921.991,0.1,271.965,5.4
2021-07-24,145.57427978515625,17.200000762939453,23921.991,0.1,271.965,5.4
2021-07-25,145.57427978515625,17.200000762939453,23921.991,0.1,271.965,5.4
2021-07-26,145.99562072753906,17.579999923706055,23921.991,0.1,271.965,5.4
2021-07-27,143.8202667236328,19.360000610351562,23921.991,0.1,271.965,5.4
2021-07-28,142.06622314453125,18.309999465942383,23921.991,0.1,271.965,5.4
2021-07-29,142.71295166015625,17.700000762939453,23921.991,0.1,271.965,5.4
2021-07-30,142.92852783203125,18.239999771118164,23921.991,0.1,271.965,5.4
2021-07-31,142.92852783203125,18.239999771118164,23921.991,0.1,271.965,5.4
2021-08-01,142.92852783203125,18.239999771118164,23921.991,0.09,272.752,5.1
2021-08-02,142.59539794921875,19.459999084472656,23921.991,0.09,272.752,5.1
2021-08-03,144.39840698242188,18.040000915527344,23921.991,0.09,272.752,5.1
2021-08-04,143.99664306640625,17.969999313354492,23921.991,0.09,272.752,5.1
2021-08-05,144.10440063476562,17.280000686645508,23921.991,0.09,272.752,5.1
2021-08-06,143.41748046875,16.149999618530273,23921.991,0.09,272.752,5.1
2021-08-07,143.41748046875,16.149999618530273,23921.991,0.09,272.752,5.1
2021-08-08,143.41748046875,16.149999618530273,23921.991,0.09,272.752,5.1
2021-08-09,143.36842346191406,16.719999313354492,23921.991,0.09,272.752,5.1
2021-08-10,142.88754272460938,16.790000915527344,23921.991,0.09,272.752,5.1
2021-08-11,143.14266967773438,16.170000076293945,23921.991,0.09,272.752,5.1
2021-08-12,146.11622619628906,15.59000015258789,23921.991,0.09,272.752,5.1
2021-08-13,146.3223114013672,15.449999809265137,23921.991,0.09,272.752,5.1
2021-08-14,146.3223114013672,15.449999809265137,23921.991,0.09,272.752,5.1
2021-08-15,146.3223114013672,15.449999809265137,23921.991,0.09,272.752,5.1
2021-08-16,148.30470275878906,16.1200008392334,23921.991,0.09,272.752,5.1
2021-08-17,147.39199829101562,17.90999984741211,23921.991,0.09,272.752,5.1
2021-08-18,143.63336181640625,21.56999969482422,23921.991,0.09,272.752,5.1
2021-08-19,143.967041015625,21.670000076293945,23921.991,0.09,272.752,5.1
2021-08-20,145.4292755126953,18.559999465942383,23921.991,0.09,272.752,5.1
2021-08-21,145.4292755126953,18.559999465942383,23921.991,0.09,272.752,5.1
2021-08-22,145.4292755126953,18.559999465942383,23921.991,0.09,272.752,5.1
2021-08-23,146.92098999023438,17.149999618530273,23921.991,0.09,272.752,5.1
2021-08-24,146.8326416015625,17.219999313354492,23921.991,0.09,272.752,5.1
2021-08-25,145.59609985351562,16.790000915527344,23921.991,0.09,272.752,5.1
2021-08-26,144.79139709472656,18.84000015258789,23921.991,0.09,272.752,5.1
2021-08-27,145.83163452148438,16.389999389648438,23921.991,0.09,272.752,5.1
2021-08-28,145.83163452148438,16.389999389648438,23921.991,0.09,272.752,5.1
2021-08-29,145.83163452148438,16.389999389648438,23921.991,0.09,272.752,5.1
2021-08-30,150.26742553710938,16.190000534057617,23921.991,0.09,272.752,5.1
2021-08-31,149.00148010253906,16.479999542236328,23921.991,0.09,272.752,5.1
2021-09-01,149.66879272460938,16.110000610351562,23921.991,0.08,273.942,4.7
2021-09-02,150.78758239746094,16.40999984741211,23921.991,0.08,273.942,4.7
2021-09-03,151.42544555664062,16.40999984741211,23921.991,0.08,273.942,4.7
2021-09-04,151.42544555664062,16.40999984741211,23921.991,0.08,273.942,4.7
2021-09-05,151.42544555664062,16.40999984741211,23921.991,0.08,273.942,4.7
2021-09-06,151.42544555664062,16.40999984741211,23921.991,0.08,273.942,4.7
2021-09-07,153.77093505859375,18.139999389648438,23921.991,0.08,273.942,4.7
2021-09-08,152.22036743164062,17.959999084472656,23921.991,0.08,273.942,4.7
2021-09-09,151.19973754882812,18.799999237060547,23921.991,0.08,273.942,4.7
2021-09-10,146.1947784423828,20.950000762939453,23921.991,0.08,273.942,4.7
2021-09-11,146.1947784423828,20.950000762939453,23921.991,0.08,273.942,4.7
2021-09-12,146.1947784423828,20.950000762939453,23921.991,0.08,273.942,4.7
2021-09-13,146.76393127441406,19.3700008392334,23921.991,0.08,273.942,4.7
2021-09-14,145.36058044433594,19.459999084472656,23921.991,0.08,273.942,4.7
2021-09-15,146.25363159179688,18.18000030517578,23921.991,0.08,273.942,4.7
2021-09-16,146.0181121826172,18.690000534057617,23921.991,0.08,273.942,4.7
2021-09-17,143.3389892578125,20.809999465942383,23921.991,0.08,273.942,4.7
2021-09-18,143.3389892578125,20.809999465942383,23921.991,0.08,273.942,4.7
2021-09-19,143.3389892578125,20.809999465942383,23921.991,0.08,273.942,4.7
2021-09-20,140.277099609375,25.709999084472656,23921.991,0.08,273.942,4.7
2021-09-21,140.7579345703125,24.360000610351562,23921.991,0.08,273.942,4.7
2021-09-22,143.1328582763672,20.8700008392334,23921.991,0.08,273.942,4.7
2021-09-23,144.09458923339844,18.6299991607666,23921.991,0.08,273.942,4.7
2021-09-24,144.18292236328125,17.75,23921.991,0.08,273.942,4.7
2021-09-25,144.18292236328125,17.75,23921.991,0.08,273.942,4.7
2021-09-26,144.18292236328125,17.75,23921.991,0.08,273.942,4.7
2021-09-27,142.66180419921875,18.760000228881836,23921.991,0.08,273.942,4.7
2021-09-28,139.26629638671875,23.25,23921.991,0.08,273.942,4.7
2021-09-29,140.1691436767578,22.559999465942383,23921.991,0.08,273.942,4.7
2021-09-30,138.86392211914062,23.139999389648438,23921.991,0.08,273.942,4.7
2021-10-01,139.99246215820312,21.100000381469727,24777.038,0.08,276.528,4.5
2021-10-02,139.99246215820312,21.100000381469727,24777.038,0.08,276.528,4.5
2021-10-03,139.99246215820312,21.100000381469727,24777.038,0.08,276.528,4.5
2021-10-04,136.5478515625,22.959999084472656,24777.038,0.08,276.528,4.5
2021-10-05,138.4811553955078,21.299999237060547,24777.038,0.08,276.528,4.5
2021-10-06,139.35458374023438,21.0,24777.038,0.08,276.528,4.5
2021-10-07,140.6205596923828,19.540000915527344,24777.038,0.08,276.528,4.5
2021-10-08,140.23780822753906,18.770000457763672,24777.038,0.08,276.528,4.5
2021-10-09,140.23780822753906,18.770000457763672,24777.038,0.08,276.528,4.5
2021-10-10,140.23780822753906,18.770000457763672,24777.038,0.08,276.528,4.5
2021-10-11,140.1494903564453,20.0,24777.038,0.08,276.528,4.5
2021-10-12,138.87374877929688,19.850000381469727,24777.038,0.08,276.528,4.5
2021-10-13,138.284912109375,18.639999389648438,24777.038,0.08,276.528,4.5
2021-10-14,141.08180236816406,16.860000610351562,24777.038,0.08,276.528,4.5
2021-10-15,142.14169311523438,16.299999237060547,24777.038,0.08,276.528,4.5
2021-10-16,142.14169311523438,16.299999237060547,24777.038,0.08,276.528,4.5
2021-10-17,142.14169311523438,16.299999237060547,24777.038,0.08,276.528,4.5
2021-10-18,143.8198699951172,16.309999465942383,24777.038,0.08,276.528,4.5
2021-10-19,145.9886474609375,15.699999809265137,24777.038,0.08,276.528,4.5
2021-10-20,146.47933959960938,15.489999771118164,24777.038,0.08,276.528,4.5
2021-10-21,146.69522094726562,15.010000228881836,24777.038,0.08,276.528,4.5
2021-10-22,145.9199676513672,15.430000305175781,24777.038,0.08,276.528,4.5
2021-10-23,145.9199676513672,15.430000305175781,24777.038,0.08,276.528,4.5
2021-10-24,145.9199676513672,15.430000305175781,24777.038,0.08,276.528,4.5
2021-10-25,145.8709259033203,15.239999771118164,24777.038,0.08,276.528,4.5
2021-10-26,146.5382080078125,15.979999542236328,24777.038,0.08,276.528,4.5
2021-10-27,146.07699584960938,16.979999542236328,24777.038,0.08,276.528,4.5
2021-10-28,149.7277069091797,16.530000686645508,24777.038,0.08,276.528,4.5
2021-10-29,147.00929260253906,16.260000228881836,24777.038,0.08,276.528,4.5
2021-10-30,147.00929260253906,16.260000228881836,24777.038,0.08,276.528,4.5
2021-10-31,147.00929260253906,16.260000228881836,24777.038,0.08,276.528,4.5
2021-11-01,146.1849822998047,16.40999984741211,24777.038,0.08,278.824,4.2
2021-11-02,147.22515869140625,16.030000686645508,24777.038,0.08,278.824,4.2
2021-11-03,148.66781616210938,15.100000381469727,24777.038,0.08,278.824,4.2
2021-11-04,148.147705078125,15.4399995803833,24777.038,0.08,278.824,4.2
2021-11-05,148.67840576171875,16.479999542236328,24777.038,0.08,278.824,4.2
2021-11-06,148.67840576171875,16.479999542236328,24777.038,0.08,278.824,4.2
2021-11-07,148.67840576171875,16.479999542236328,24777.038,0.08,278.824,4.2
2021-11-08,147.8528289794922,17.219999313354492,24777.038,0.08,278.824,4.2
2021-11-09,148.2164764404297,17.780000686645508,24777.038,0.08,278.824,4.2
2021-11-10,145.3761749267578,18.729999542236328,24777.038,0.08,278.824,4.2
2021-11-11,145.3270263671875,17.65999984741211,24777.038,0.08,278.824,4.2
2021-11-12,147.41061401367188,16.290000915527344,24777.038,0.08,278.824,4.2
2021-11-13,147.41061401367188,16.290000915527344,24777.038,0.08,278.824,4.2
2021-11-14,147.41061401367188,16.290000915527344,24777.038,0.08,278.824,4.2
2021-11-15,147.42042541503906,16.489999771118164,24777.038,0.08,278.824,4.2
2021-11-16,148.4031982421875,16.3700008392334,24777.038,0.08,278.824,4.2
2021-11-17,150.85040283203125,17.110000610351562,24777.038,0.08,278.824,4.2
2021-11-18,155.155029296875,17.59000015258789,24777.038,0.08,278.824,4.2
2021-11-19,157.78900146484375,17.90999984741211,24777.038,0.08,278.824,4.2
2021-11-20,157.78900146484375,17.90999984741211,24777.038,0.08,278.824,4.2
2021-11-21,157.78900146484375,17.90999984741211,24777.038,0.08,278.824,4.2
2021-11-22,158.2508544921875,19.170000076293945,24777.038,0.08,278.824,4.2
2021-11-23,158.63417053222656,19.3799991607666,24777.038,0.08,278.824,4.2
2021-11-24,159.15505981445312,18.579999923706055,24777.038,0.08,278.824,4.2
2021-11-25,159.15505981445312,18.579999923706055,24777.038,0.08,278.824,4.2
2021-11-26,154.11328125,28.6200008392334,24777.038,0.08,278.824,4.2
2021-11-27,154.11328125,28.6200008392334,24777.038,0.08,278.824,4.2
2021-11-28,154.11328125,28.6200008392334,24777.038,0.08,278.824,4.2
2021-11-29,157.4842987060547,22.959999084472656,24777.038,0.08,278.824,4.2
2021-11-30,162.45730590820312,27.190000534057617,24777.038,0.08,278.824,4.2
2021-12-01,161.9364013671875,31.1200008392334,24777.038,0.08,280.806,3.9
