,AAPL_Close,VIX,GDP,FedRate,CPI,Unemployment
2021-09-09,151.1997528076172,18.799999237060547,23921.991,0.08,273.942,4.7
2021-09-10,146.19473266601562,20.950000762939453,23921.991,0.08,273.942,4.7
2021-09-13,146.7639617919922,19.3700008392334,23921.991,0.08,273.942,4.7
2021-09-14,145.36058044433594,19.459999084472656,23921.991,0.08,273.942,4.7
2021-09-15,146.253662109375,18.18000030517578,23921.991,0.08,273.942,4.7
2021-09-16,146.01809692382812,18.690000534057617,23921.991,0.08,273.942,4.7
2021-09-17,143.3389434814453,20.809999465942383,23921.991,0.08,273.942,4.7
2021-09-20,140.277099609375,25.709999084472656,23921.991,0.08,273.942,4.7
2021-09-21,140.75794982910156,24.360000610351562,23921.991,0.08,273.942,4.7
2021-09-22,143.13290405273438,20.8700008392334,23921.991,0.08,273.942,4.7
2021-09-23,144.09461975097656,18.6299991607666,23921.991,0.08,273.942,4.7
2021-09-24,144.18292236328125,17.75,23921.991,0.08,273.942,4.7
2021-09-27,142.66180419921875,18.760000228881836,23921.991,0.08,273.942,4.7
2021-09-28,139.26629638671875,23.25,23921.991,0.08,273.942,4.7
2021-09-29,140.16915893554688,22.559999465942383,23921.991,0.08,273.942,4.7
2021-09-30,138.86390686035156,23.139999389648438,23921.991,0.08,273.942,4.7
2021-10-01,139.99249267578125,21.100000381469727,24777.038,0.08,276.528,4.5
2021-10-04,136.54791259765625,22.959999084472656,24777.038,0.08,276.528,4.5
2021-10-05,138.48121643066406,21.299999237060547,24777.038,0.08,276.528,4.5
2021-10-06,139.35458374023438,21.0,24777.038,0.08,276.528,4.5
2021-10-07,140.6205596923828,19.540000915527344,24777.038,0.08,276.528,4.5
2021-10-08,140.23780822753906,18.770000457763672,24777.038,0.08,276.528,4.5
2021-10-11,140.1494903564453,20.0,24777.038,0.08,276.528,4.5
2021-10-12,138.87374877929688,19.850000381469727,24777.038,0.08,276.528,4.5
2021-10-13,138.28489685058594,18.639999389648438,24777.038,0.08,276.528,4.5
2021-10-14,141.0818328857422,16.860000610351562,24777.038,0.08,276.528,4.5
2021-10-15,142.14166259765625,16.299999237060547,24777.038,0.08,276.528,4.5
2021-10-18,143.81983947753906,16.309999465942383,24777.038,0.08,276.528,4.5
2021-10-19,145.9886474609375,15.699999809265137,24777.038,0.08,276.528,4.5
2021-10-20,146.47933959960938,15.489999771118164,24777.038,0.08,276.528,4.5
2021-10-21,146.69522094726562,15.010000228881836,24777.038,0.08,276.528,4.5
2021-10-22,145.91998291015625,15.430000305175781,24777.038,0.08,276.528,4.5
2021-10-25,145.87088012695312,15.239999771118164,24777.038,0.08,276.528,4.5
2021-10-26,146.53826904296875,15.979999542236328,24777.038,0.08,276.528,4.5
2021-10-27,146.0769805908203,16.979999542236328,24777.038,0.08,276.528,4.5
2021-10-28,149.72769165039062,16.530000686645508,24777.038,0.08,276.528,4.5
2021-10-29,147.00929260253906,16.260000228881836,24777.038,0.08,276.528,4.5
2021-11-01,146.18492126464844,16.40999984741211,24777.038,0.08,278.824,4.2
2021-11-02,147.22520446777344,16.030000686645508,24777.038,0.08,278.824,4.2
2021-11-03,148.66783142089844,15.100000381469727,24777.038,0.08,278.824,4.2
2021-11-04,148.147705078125,15.4399995803833,24777.038,0.08,278.824,4.2
2021-11-05,148.67840576171875,16.479999542236328,24777.038,0.08,278.824,4.2
2021-11-08,147.8528594970703,17.219999313354492,24777.038,0.08,278.824,4.2
2021-11-09,148.21646118164062,17.780000686645508,24777.038,0.08,278.824,4.2
2021-11-10,145.37615966796875,18.729999542236328,24777.038,0.08,278.824,4.2
2021-11-11,145.3270263671875,17.65999984741211,24777.038,0.08,278.824,4.2
2021-11-12,147.4105682373047,16.290000915527344,24777.038,0.08,278.824,4.2
2021-11-15,147.42041015625,16.489999771118164,24777.038,0.08,278.824,4.2
2021-11-16,148.40325927734375,16.3700008392334,24777.038,0.08,278.824,4.2
2021-11-17,150.8503875732422,17.110000610351562,24777.038,0.08,278.824,4.2
2021-11-18,155.15505981445312,17.59000015258789,24777.038,0.08,278.824,4.2
2021-11-19,157.7889862060547,17.90999984741211,24777.038,0.08,278.824,4.2
2021-11-22,158.25086975097656,19.170000076293945,24777.038,0.08,278.824,4.2
2021-11-23,158.63417053222656,19.3799991607666,24777.038,0.08,278.824,4.2
2021-11-24,159.1550750732422,18.579999923706055,24777.038,0.08,278.824,4.2
2021-11-26,154.11329650878906,28.6200008392334,24777.038,0.08,278.824,4.2
2021-11-29,157.4842987060547,22.959999084472656,24777.038,0.08,278.824,4.2
2021-11-30,162.45730590820312,27.190000534057617,24777.038,0.08,278.824,4.2
2021-12-01,161.9364013671875,31.1200008392334,24777.038,0.08,280.806,3.9
2021-12-02,160.94375610351562,27.950000762939453,24777.038,0.08,280.806,3.9
2021-12-03,159.05679321289062,30.670000076293945,24777.038,0.08,280.806,3.9
2021-12-06,162.47694396972656,27.18000030517578,24777.038,0.08,280.806,3.9
2021-12-07,168.2361602783203,21.889999389648438,24777.038,0.08,280.806,3.9
2021-12-08,172.06906127929688,19.899999618530273,24777.038,0.08,280.806,3.9
2021-12-09,171.55804443359375,21.579999923706055,24777.038,0.08,280.806,3.9
2021-12-10,176.3639373779297,18.690000534057617,24777.038,0.08,280.806,3.9
2021-12-13,172.71774291992188,20.309999465942383,24777.038,0.08,280.806,3.9
2021-12-14,171.33197021484375,21.889999389648438,24777.038,0.08,280.806,3.9
2021-12-15,176.2165069580078,19.290000915527344,24777.038,0.08,280.806,3.9
2021-12-16,169.29759216308594,20.56999969482422,24777.038,0.08,280.806,3.9
2021-12-17,168.19683837890625,21.56999969482422,24777.038,0.08,280.806,3.9
2021-12-20,166.83074951171875,22.8700008392334,24777.038,0.08,280.806,3.9
2021-12-21,170.0150604248047,21.010000228881836,24777.038,0.08,280.806,3.9
2021-12-22,172.6194610595703,18.6299991607666,24777.038,0.08,280.806,3.9
2021-12-23,173.24844360351562,17.959999084472656,24777.038,0.08,280.806,3.9
2021-12-27,177.22882080078125,17.68000030517578,24777.038,0.08,280.806,3.9
2021-12-28,176.20668029785156,17.540000915527344,24777.038,0.08,280.806,3.9
2021-12-29,176.2951202392578,16.950000762939453,24777.038,0.08,280.806,3.9
2021-12-30,175.13543701171875,17.329999923706055,24777.038,0.08,280.806,3.9
2021-12-31,174.51626586914062,17.219999313354492,24777.038,0.08,280.806,3.9
2022-01-01,174.51626586914062,17.219999313354492,25215.491,0.08,282.542,4.0
2022-01-03,178.87991333007812,16.600000381469727,25215.491,0.08,282.542,4.0
2022-01-04,176.60963439941406,16.90999984741211,25215.491,0.08,282.542,4.0
2022-01-05,171.911865234375,19.729999542236328,25215.491,0.08,282.542,4.0
2022-01-06,169.0420379638672,19.610000610351562,25215.491,0.08,282.542,4.0
2022-01-07,169.20912170410156,18.760000228881836,25215.491,0.08,282.542,4.0
2022-01-10,169.22879028320312,19.399999618530273,25215.491,0.08,282.542,4.0
2022-01-11,172.06906127929688,18.40999984741211,25215.491,0.08,282.542,4.0
2022-01-12,172.5113525390625,17.6200008392334,25215.491,0.08,282.542,4.0
2022-01-13,169.22879028320312,20.309999465942383,25215.491,0.08,282.542,4.0
2022-01-14,170.0936737060547,19.190000534057617,25215.491,0.08,282.542,4.0
2022-01-18,166.87986755371094,22.790000915527344,25215.491,0.08,282.542,4.0
2022-01-19,163.3712921142578,23.850000381469727,25215.491,0.08,282.542,4.0
2022-01-20,161.6808624267578,25.59000015258789,25215.491,0.08,282.542,4.0
2022-01-21,159.6169891357422,28.850000381469727,25215.491,0.08,282.542,4.0
2022-01-24,158.84056091308594,29.899999618530273,25215.491,0.08,282.542,4.0
2022-01-25,157.03219604492188,31.15999984741211,25215.491,0.08,282.542,4.0
2022-01-26,156.94375610351562,31.959999084472656,25215.491,0.08,282.542,4.0
2022-01-27,156.48184204101562,30.489999771118164,25215.491,0.08,282.542,4.0
2022-01-28,167.4007568359375,27.65999984741211,25215.491,0.08,282.542,4.0
2022-01-31,171.7742462158203,24.829999923706055,25215.491,0.08,282.542,4.0
2022-02-01,171.607177734375,21.959999084472656,25215.491,0.08,284.525,3.8
2022-02-02,172.81600952148438,22.09000015258789,25215.491,0.08,284.525,3.8
2022-02-03,169.92657470703125,24.350000381469727,25215.491,0.08,284.525,3.8
2022-02-04,169.6412353515625,23.219999313354492,25215.491,0.08,284.525,3.8
2022-02-07,168.9228515625,22.860000610351562,25215.491,0.08,284.525,3.8
2022-02-08,172.0423126220703,21.440000534057617,25215.491,0.08,284.525,3.8
2022-02-09,173.4691619873047,19.959999084472656,25215.491,0.08,284.525,3.8
2022-02-10,169.37550354003906,23.90999984741211,25215.491,0.08,284.525,3.8
2022-02-11,165.95101928710938,27.360000610351562,25215.491,0.08,284.525,3.8
2022-02-14,166.1872100830078,28.329999923706055,25215.491,0.08,284.525,3.8
2022-02-15,170.03485107421875,25.700000762939453,25215.491,0.08,284.525,3.8
2022-02-16,169.7986602783203,24.290000915527344,25215.491,0.08,284.525,3.8
2022-02-17,166.1872100830078,28.110000610351562,25215.491,0.08,284.525,3.8
2022-02-18,164.63235473632812,27.75,25215.491,0.08,284.525,3.8
2022-02-22,161.69992065429688,28.809999465942383,25215.491,0.08,284.525,3.8
2022-02-23,157.51763916015625,31.020000457763672,25215.491,0.08,284.525,3.8
2022-02-24,160.14505004882812,30.31999969482422,25215.491,0.08,284.525,3.8
2022-02-25,162.22145080566406,27.59000015258789,25215.491,0.08,284.525,3.8
2022-02-28,162.48712158203125,30.149999618530273,25215.491,0.08,284.525,3.8
2022-03-01,160.59774780273438,33.31999969482422,25215.491,0.2,287.467,3.7
2022-03-02,163.90415954589844,30.739999771118164,25215.491,0.2,287.467,3.7
2022-03-03,163.57943725585938,30.479999542236328,25215.491,0.2,287.467,3.7
2022-03-04,160.5682373046875,31.979999542236328,25215.491,0.2,287.467,3.7
2022-03-07,156.75994873046875,36.45000076293945,25215.491,0.2,287.467,3.7
2022-03-08,154.92959594726562,35.130001068115234,25215.491,0.2,287.467,3.7
2022-03-09,160.35171508789062,32.45000076293945,25215.491,0.2,287.467,3.7
2022-03-10,155.9923553466797,30.229999542236328,25215.491,0.2,287.467,3.7
2022-03-11,152.2628173828125,30.75,25215.491,0.2,287.467,3.7
2022-03-14,148.2183380126953,31.770000457763672,25215.491,0.2,287.467,3.7
2022-03-15,152.6170654296875,29.829999923706055,25215.491,0.2,287.467,3.7
2022-03-16,157.04530334472656,26.670000076293945,25215.491,0.2,287.467,3.7
2022-03-17,158.05886840820312,25.670000076293945,25215.491,0.2,287.467,3.7
2022-03-18,161.3652801513672,23.8700008392334,25215.491,0.2,287.467,3.7
2022-03-21,162.7429962158203,23.530000686645508,25215.491,0.2,287.467,3.7
2022-03-22,166.12815856933594,22.940000534057617,25215.491,0.2,287.467,3.7
2022-03-23,167.49595642089844,23.56999969482422,25215.491,0.2,287.467,3.7
2022-03-24,171.29444885253906,21.670000076293945,25215.491,0.2,287.467,3.7
2022-03-25,171.93406677246094,20.809999465942383,25215.491,0.2,287.467,3.7
2022-03-28,172.80001831054688,19.6299991607666,25215.491,0.2,287.467,3.7
2022-03-29,176.1064453125,18.899999618530273,25215.491,0.2,287.467,3.7
2022-03-30,174.93544006347656,19.329999923706055,25215.491,0.2,287.467,3.7
2022-03-31,171.82583618164062,20.559999465942383,25215.491,0.2,287.467,3.7
2022-04-01,171.5305938720703,19.6299991607666,25805.791,0.33,288.582,3.7
2022-04-04,175.59474182128906,18.56999969482422,25805.791,0.33,288.582,3.7
2022-04-05,172.26864624023438,21.030000686645508,25805.791,0.33,288.582,3.7
2022-04-06,169.0901641845703,22.100000381469727,25805.791,0.33,288.582,3.7
2022-04-07,169.39517211914062,21.549999237060547,25805.791,0.33,288.582,3.7
2022-04-08,167.37786865234375,21.15999984741211,25805.791,0.33,288.582,3.7
2022-04-11,163.10708618164062,24.3700008392334,25805.791,0.33,288.582,3.7
2022-04-12,164.9866485595703,24.260000228881836,25805.791,0.33,288.582,3.7
2022-04-13,167.68292236328125,21.81999969482422,25805.791,0.33,288.582,3.7
2022-04-14,162.65440368652344,22.700000762939453,25805.791,0.33,288.582,3.7
2022-04-18,162.43795776367188,22.170000076293945,25805.791,0.33,288.582,3.7
2022-04-19,164.7307586669922,21.3700008392334,25805.791,0.33,288.582,3.7
2022-04-20,164.56346130371094,20.31999969482422,25805.791,0.33,288.582,3.7
2022-04-21,163.76638793945312,22.68000030517578,25805.791,0.33,288.582,3.7
2022-04-22,159.21018981933594,28.209999084472656,25805.791,0.33,288.582,3.7
2022-04-25,160.28285217285156,27.020000457763672,25805.791,0.33,288.582,3.7
2022-04-26,154.2998046875,33.52000045776367,25805.791,0.33,288.582,3.7
2022-04-27,154.07350158691406,31.600000381469727,25805.791,0.33,288.582,3.7
2022-04-28,161.03076171875,29.989999771118164,25805.791,0.33,288.582,3.7
2022-04-29,155.13624572753906,33.400001525878906,25805.791,0.33,288.582,3.7
2022-05-01,155.13624572753906,33.400001525878906,25805.791,0.77,291.299,3.6
2022-05-02,155.44129943847656,32.34000015258789,25805.791,0.77,291.299,3.6
2022-05-03,156.93704223632812,29.25,25805.791,0.77,291.299,3.6
2022-05-04,163.37281799316406,25.420000076293945,25805.791,0.77,291.299,3.6
2022-05-05,154.27027893066406,31.200000762939453,25805.791,0.77,291.299,3.6
2022-05-06,154.99952697753906,30.190000534057617,25805.791,0.77,291.299,3.6
2022-05-09,149.855224609375,34.75,25805.791,0.77,291.299,3.6
2022-05-10,152.2696990966797,32.9900016784668,25805.791,0.77,291.299,3.6
2022-05-11,144.37586975097656,32.560001373291016,25805.791,0.77,291.299,3.6
2022-05-12,140.49298095703125,31.770000457763672,25805.791,0.77,291.299,3.6
2022-05-13,144.97698974609375,28.8700008392334,25805.791,0.77,291.299,3.6
2022-05-16,143.42979431152344,27.469999313354492,25805.791,0.77,291.299,3.6
2022-05-17,147.07611083984375,26.100000381469727,25805.791,0.77,291.299,3.6
2022-05-18,138.77821350097656,30.959999084472656,25805.791,0.77,291.299,3.6
2022-05-19,135.3585205078125,29.350000381469727,25805.791,0.77,291.299,3.6
2022-05-20,135.59503173828125,29.43000030517578,25805.791,0.77,291.299,3.6
2022-05-23,141.03500366210938,28.479999542236328,25805.791,0.77,291.299,3.6
2022-05-24,138.3248748779297,29.450000762939453,25805.791,0.77,291.299,3.6
2022-05-25,138.4825897216797,28.3700008392334,25805.791,0.77,291.299,3.6
2022-05-26,141.69529724121094,27.5,25805.791,0.77,291.299,3.6
2022-05-27,147.47032165527344,25.719999313354492,25805.791,0.77,291.299,3.6
2022-05-31,146.6819305419922,26.190000534057617,25805.791,0.77,291.299,3.6
2022-06-01,146.55380249023438,25.690000534057617,25805.791,1.21,295.072,3.6
2022-06-02,149.01759338378906,24.719999313354492,25805.791,1.21,295.072,3.6
2022-06-03,143.27207946777344,24.790000915527344,25805.791,1.21,295.072,3.6
2022-06-06,144.02105712890625,25.06999969482422,25805.791,1.21,295.072,3.6
2022-06-07,146.55380249023438,24.020000457763672,25805.791,1.21,295.072,3.6
2022-06-08,145.81468200683594,23.959999084472656,25805.791,1.21,295.072,3.6
2022-06-09,140.57180786132812,26.09000015258789,25805.791,1.21,295.072,3.6
2022-06-10,135.14170837402344,27.75,25805.791,1.21,295.072,3.6
2022-06-13,129.96783447265625,34.02000045776367,25805.791,1.21,295.072,3.6
2022-06-14,130.83506774902344,32.689998626708984,25805.791,1.21,295.072,3.6
2022-06-15,133.46633911132812,29.6200008392334,25805.791,1.21,295.072,3.6
2022-06-16,128.17422485351562,32.95000076293945,25805.791,1.21,295.072,3.6
2022-06-17,129.65248107910156,31.1299991607666,25805.791,1.21,295.072,3.6
2022-06-21,133.8999481201172,30.190000534057617,25805.791,1.21,295.072,3.6
2022-06-22,133.38751220703125,28.950000762939453,25805.791,1.21,295.072,3.6
2022-06-23,136.2651824951172,29.049999237060547,25805.791,1.21,295.072,3.6
2022-06-24,139.6060333251953,27.229999542236328,25805.791,1.21,295.072,3.6
2022-06-27,139.6060333251953,26.950000762939453,25805.791,1.21,295.072,3.6
2022-06-28,135.4471893310547,28.360000610351562,25805.791,1.21,295.072,3.6
2022-06-29,137.2112579345703,28.15999984741211,25805.791,1.21,295.072,3.6
2022-06-30,134.7376251220703,28.709999084472656,25805.791,1.21,295.072,3.6
2022-07-01,136.9156036376953,26.700000762939453,26272.011,1.68,294.94,3.5
2022-07-05,139.50747680664062,27.540000915527344,26272.011,1.68,294.94,3.5
2022-07-06,140.8477325439453,26.729999542236328,26272.011,1.68,294.94,3.5
2022-07-07,144.22799682617188,26.079999923706055,26272.011,1.68,294.94,3.5
2022-07-08,144.9080047607422,24.639999389648438,26272.011,1.68,294.94,3.5
2022-07-11,142.7694854736328,26.170000076293945,26272.011,1.68,294.94,3.5
2022-07-12,143.74514770507812,27.290000915527344,26272.011,1.68,294.94,3.5
2022-07-13,143.38047790527344,26.81999969482422,26272.011,1.68,294.94,3.5
2022-07-14,146.31727600097656,26.399999618530273,26272.011,1.68,294.94,3.5
2022-07-15,147.9925994873047,24.229999542236328,26272.011,1.68,294.94,3.5
2022-07-18,144.93759155273438,25.299999237060547,26272.011,1.68,294.94,3.5
2022-07-19,148.81060791015625,24.5,26272.011,1.68,294.94,3.5
2022-07-20,150.82102966308594,23.8799991607666,26272.011,1.68,294.94,3.5
2022-07-21,153.09750366210938,23.110000610351562,26272.011,1.68,294.94,3.5
2022-07-22,151.85581970214844,23.030000686645508,26272.011,1.68,294.94,3.5
2022-07-25,150.7322998046875,23.360000610351562,26272.011,1.68,294.94,3.5
2022-07-26,149.40191650390625,24.690000534057617,26272.011,1.68,294.94,3.5
2022-07-27,154.51663208007812,23.239999771118164,26272.011,1.68,294.94,3.5
2022-07-28,155.0685272216797,22.329999923706055,26272.011,1.68,294.94,3.5
2022-07-29,160.1537322998047,21.329999923706055,26272.011,1.68,294.94,3.5
2022-08-01,159.168212890625,22.84000015258789,26272.011,2.33,295.162,3.6
2022-08-02,157.68995666503906,23.93000030517578,26272.011,2.33,295.162,3.6
2022-08-03,163.7212371826172,21.950000762939453,26272.011,2.33,295.162,3.6
2022-08-04,163.4058837890625,21.440000534057617,26272.011,2.33,295.162,3.6
2022-08-05,163.1788787841797,21.149999618530273,26272.011,2.33,295.162,3.6
2022-08-08,162.70518493652344,21.290000915527344,26272.011,2.33,295.162,3.6
2022-08-09,162.75453186035156,21.770000457763672,26272.011,2.33,295.162,3.6
2022-08-10,167.01780700683594,19.739999771118164,26272.011,2.33,295.162,3.6
2022-08-11,166.27767944335938,20.200000762939453,26272.011,2.33,295.162,3.6
2022-08-12,169.8402557373047,19.530000686645508,26272.011,2.33,295.162,3.6
2022-08-15,170.9159698486328,19.950000762939453,26272.011,2.33,295.162,3.6
2022-08-16,170.758056640625,19.690000534057617,26272.011,2.33,295.162,3.6
2022-08-17,172.25808715820312,19.899999618530273,26272.011,2.33,295.162,3.6
2022-08-18,171.8633270263672,19.559999465942383,26272.011,2.33,295.162,3.6
2022-08-19,169.2678680419922,20.600000381469727,26272.011,2.33,295.162,3.6
2022-08-22,165.3697509765625,23.799999237060547,26272.011,2.33,295.162,3.6
2022-08-23,165.0341796875,24.110000610351562,26272.011,2.33,295.162,3.6
2022-08-24,165.33029174804688,22.81999969482422,26272.011,2.33,295.162,3.6
2022-08-25,167.79742431640625,21.780000686645508,26272.011,2.33,295.162,3.6
2022-08-26,161.47157287597656,25.559999465942383,26272.011,2.33,295.162,3.6
2022-08-29,159.2610321044922,26.209999084472656,26272.011,2.33,295.162,3.6
2022-08-30,156.8234405517578,26.209999084472656,26272.011,2.33,295.162,3.6
2022-08-31,155.15562438964844,25.8700008392334,26272.011,2.33,295.162,3.6
2022-09-01,155.8859100341797,25.559999465942383,26272.011,2.56,296.421,3.5
2022-09-02,153.76416015625,25.469999313354492,26272.011,2.56,296.421,3.5
2022-09-06,152.50094604492188,26.90999984741211,26272.011,2.56,296.421,3.5
2022-09-07,153.9121856689453,24.639999389648438,26272.011,2.56,296.421,3.5
2022-09-08,152.43186950683594,23.610000610351562,26272.011,2.56,296.421,3.5
2022-09-09,155.3036651611328,22.790000915527344,26272.011,2.56,296.421,3.5
2022-09-12,161.2841033935547,23.8700008392334,26272.011,2.56,296.421,3.5
2022-09-13,151.8200225830078,27.270000457763672,26272.011,2.56,296.421,3.5
2022-09-14,153.2707061767578,26.15999984741211,26272.011,2.56,296.421,3.5
2022-09-15,150.36932373046875,26.270000457763672,26272.011,2.56,296.421,3.5
2022-09-16,148.7212371826172,26.299999237060547,26272.011,2.56,296.421,3.5
2022-09-19,152.4516143798828,25.760000228881836,26272.011,2.56,296.421,3.5
2022-09-20,154.83984375,27.15999984741211,26272.011,2.56,296.421,3.5
2022-09-21,151.70159912109375,27.989999771118164,26272.011,2.56,296.421,3.5
2022-09-22,150.73446655273438,27.350000381469727,26272.011,2.56,296.421,3.5
2022-09-23,148.45480346679688,29.920000076293945,26272.011,2.56,296.421,3.5
2022-09-26,148.79031372070312,32.2599983215332,26272.011,2.56,296.421,3.5
2022-09-27,149.76731872558594,32.599998474121094,26272.011,2.56,296.421,3.5
2022-09-28,147.87252807617188,30.18000030517578,26272.011,2.56,296.421,3.5
2022-09-29,140.6091766357422,31.84000015258789,26272.011,2.56,296.421,3.5
2022-09-30,136.38536071777344,31.6200008392334,26272.011,2.56,296.421,3.5
2022-10-01,136.38536071777344,31.6200008392334,26734.277,3.08,297.979,3.6
2022-10-03,140.57958984375,30.100000381469727,26734.277,3.08,297.979,3.6
2022-10-04,144.18162536621094,29.06999969482422,26734.277,3.08,297.979,3.6
2022-10-05,144.47769165039062,28.549999237060547,26734.277,3.08,297.979,3.6
2022-10-06,143.52044677734375,30.520000457763672,26734.277,3.08,297.979,3.6
2022-10-07,138.2505645751953,31.360000610351562,26734.277,3.08,297.979,3.6
2022-10-10,138.57620239257812,32.45000076293945,26734.277,3.08,297.979,3.6
2022-10-11,137.15512084960938,33.630001068115234,26734.277,3.08,297.979,3.6
2022-10-12,136.52354431152344,33.56999969482422,26734.277,3.08,297.979,3.6
2022-10-13,141.1124725341797,31.940000534057617,26734.277,3.08,297.979,3.6
2022-10-14,136.56300354003906,32.02000045776367,26734.277,3.08,297.979,3.6
2022-10-17,140.54010009765625,31.3700008392334,26734.277,3.08,297.979,3.6
2022-10-18,141.8625030517578,30.5,26734.277,3.08,297.979,3.6
2022-10-19,141.9710693359375,30.760000228881836,26734.277,3.08,297.979,3.6
2022-10-20,141.5072021484375,29.979999542236328,26734.277,3.08,297.979,3.6
2022-10-21,145.33627319335938,29.690000534057617,26734.277,3.08,297.979,3.6
2022-10-24,147.48765563964844,29.850000381469727,26734.277,3.08,297.979,3.6
2022-10-25,150.33970642089844,28.459999084472656,26734.277,3.08,297.979,3.6
2022-10-26,147.38894653320312,27.280000686645508,26734.277,3.08,297.979,3.6
2022-10-27,142.89871215820312,27.389999389648438,26734.277,3.08,297.979,3.6
2022-10-28,153.69505310058594,25.75,26734.277,3.08,297.979,3.6
2022-10-31,151.3265838623047,25.8799991607666,26734.277,3.08,297.979,3.6
2022-11-01,148.67190551757812,25.809999465942383,26734.277,3.78,298.708,3.6
2022-11-02,143.12571716308594,25.860000610351562,26734.277,3.78,298.708,3.6
2022-11-03,137.0564422607422,25.299999237060547,26734.277,3.78,298.708,3.6
2022-11-04,136.78955078125,24.549999237060547,26734.277,3.78,298.708,3.6
2022-11-07,137.32333374023438,24.350000381469727,26734.277,3.78,298.708,3.6
2022-11-08,137.89666748046875,25.540000915527344,26734.277,3.78,298.708,3.6
2022-11-09,133.31985473632812,26.09000015258789,26734.277,3.78,298.708,3.6
2022-11-10,145.18197631835938,23.530000686645508,26734.277,3.78,298.708,3.6
2022-11-11,147.9794158935547,22.520000457763672,26734.277,3.78,298.708,3.6
2022-11-14,146.5757598876953,23.729999542236328,26734.277,3.78,298.708,3.6
2022-11-15,148.31552124023438,24.540000915527344,26734.277,3.78,298.708,3.6
2022-11-16,147.07989501953125,24.110000610351562,26734.277,3.78,298.708,3.6
2022-11-17,148.98773193359375,23.93000030517578,26734.277,3.78,298.708,3.6
2022-11-18,149.55116271972656,23.1200008392334,26734.277,3.78,298.708,3.6
2022-11-21,146.30886840820312,22.360000610351562,26734.277,3.78,298.708,3.6
2022-11-22,148.4539031982422,21.290000915527344,26734.277,3.78,298.708,3.6
2022-11-23,149.33370971679688,20.350000381469727,26734.277,3.78,298.708,3.6
2022-11-25,146.40771484375,20.5,26734.277,3.78,298.708,3.6
2022-11-28,142.5624237060547,22.209999084472656,26734.277,3.78,298.708,3.6
2022-11-29,139.54750061035156,21.889999389648438,26734.277,3.78,298.708,3.6
2022-11-30,146.32862854003906,20.579999923706055,26734.277,3.78,298.708,3.6
2022-12-01,146.6054229736328,19.84000015258789,26734.277,4.1,298.808,3.5
2022-12-02,146.11114501953125,19.059999465942383,26734.277,4.1,298.808,3.5
2022-12-05,144.9447479248047,20.75,26734.277,4.1,298.808,3.5
2022-12-06,141.26747131347656,22.170000076293945,26734.277,4.1,298.808,3.5
2022-12-07,139.3201141357422,22.68000030517578,26734.277,4.1,298.808,3.5
2022-12-08,141.010498046875,22.290000915527344,26734.277,4.1,298.808,3.5
2022-12-09,140.52613830566406,22.829999923706055,26734.277,4.1,298.808,3.5
2022-12-12,142.829345703125,25.0,26734.277,4.1,298.808,3.5
2022-12-13,143.7980499267578,22.549999237060547,26734.277,4.1,298.808,3.5
2022-12-14,141.5640411376953,21.139999389648438,26734.277,4.1,298.808,3.5
2022-12-15,134.93115234375,22.829999923706055,26734.277,4.1,298.808,3.5
2022-12-16,132.96401977539062,22.6200008392334,26734.277,4.1,298.808,3.5
2022-12-19,130.84861755371094,22.420000076293945,26734.277,4.1,298.808,3.5
2022-12-20,130.77943420410156,21.479999542236328,26734.277,4.1,298.808,3.5
2022-12-21,133.89324951171875,20.06999969482422,26734.277,4.1,298.808,3.5
2022-12-22,130.71023559570312,21.969999313354492,26734.277,4.1,298.808,3.5
2022-12-23,130.34449768066406,20.8700008392334,26734.277,4.1,298.808,3.5
2022-12-27,128.5355224609375,21.649999618530273,26734.277,4.1,298.808,3.5
2022-12-28,124.59138488769531,22.139999389648438,26734.277,4.1,298.808,3.5
2022-12-29,128.120361328125,21.440000534057617,26734.277,4.1,298.808,3.5
2022-12-30,128.43667602539062,21.670000076293945,26734.277,4.1,298.808,3.5
2023-01-01,128.43667602539062,21.670000076293945,27164.359,4.33,300.456,3.5
2023-01-03,123.63252258300781,22.899999618530273,27164.359,4.33,300.456,3.5
2023-01-04,124.90770721435547,22.010000228881836,27164.359,4.33,300.456,3.5
2023-01-05,123.58309936523438,22.459999084472656,27164.359,4.33,300.456,3.5
2023-01-06,128.13023376464844,21.1299991607666,27164.359,4.33,300.456,3.5
2023-01-09,128.6541290283203,21.969999313354492,27164.359,4.33,300.456,3.5
2023-01-10,129.22747802734375,20.579999923706055,27164.359,4.33,300.456,3.5
2023-01-11,131.95574951171875,21.09000015258789,27164.359,4.33,300.456,3.5
2023-01-12,131.87667846679688,18.829999923706055,27164.359,4.33,300.456,3.5
2023-01-13,133.2111358642578,18.350000381469727,27164.359,4.33,300.456,3.5
2023-01-17,134.37762451171875,19.360000610351562,27164.359,4.33,300.456,3.5
2023-01-18,133.656005859375,20.34000015258789,27164.359,4.33,300.456,3.5
2023-01-19,133.71530151367188,20.520000457763672,27164.359,4.33,300.456,3.5
2023-01-20,136.28541564941406,19.850000381469727,27164.359,4.33,300.456,3.5
2023-01-23,139.48818969726562,19.809999465942383,27164.359,4.33,300.456,3.5
2023-01-24,140.891845703125,19.200000762939453,27164.359,4.33,300.456,3.5
2023-01-25,140.22955322265625,19.079999923706055,27164.359,4.33,300.456,3.5
