,AAPL_Close,VIX,GDP,FedRate,CPI,Unemployment,VIX_Rolling_30,CPI_Rolling_90,GDP_Change,CPI_Change,VIX_Change,VIX_FedRate_Interaction,GDP_Lag_1Q,CPI_Lag_1M,FedRate_Lag_1M,Unemployment_Lag_1M
2021-01-05,127.96809387207031,0.7378329862180804,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.258446246829913,-1.3574911745974916,-0.05227334548023093,-0.13799393335649032,-0.9390451306650519,-1.0829477582066716,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-06,123.66046142578125,0.6951983874115125,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.2767638438203228,-1.3562477648985565,-0.05227334548023093,-0.13799393335649032,-0.18416127496486806,-1.0835610394270605,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-07,127.88017272949219,0.2688533028892332,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.28497518200005567,-1.3550043551996187,-0.05227334548023093,-0.13799393335649032,-1.6556941097560132,-1.0896938386338477,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-08,128.98391723632812,0.14094950646952983,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.2815254444796821,-1.353760945500681,-0.05227334548023093,-0.13799393335649032,-0.5716562275773849,-1.0915336822950144,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-09,128.98391723632812,0.14094950646952983,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.2768610123461623,-1.3525175358017487,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0915336822950144,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-10,128.98391723632812,0.14094950646952983,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.26835815005414215,-1.3512741261028138,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0915336822950144,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-11,125.98521423339844,0.5388718263018968,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.27209941168680357,-1.350030716403876,-0.05227334548023093,-0.13799393335649032,1.7497871702813386,-1.0858097329027858,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-12,125.80939483642578,0.42044258595996375,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.27219658948002745,-1.348787306704941,-0.05227334548023093,-0.13799393335649032,-0.4948811919901695,-1.0875132889600656,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-13,127.8508529663086,0.2435881211963119,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.26000105445195815,-1.3475438970060032,-0.05227334548023093,-0.13799393335649032,-0.7505515742941212,-1.0900572679118452,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-14,125.91686248779297,0.40781014570406954,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.26175021766045103,-1.3463004873070683,-0.05227334548023093,-0.13799393335649032,0.6874604474953974,-1.0876950014328808,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-15,124.18794250488281,0.5799273324288362,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.270690370754594,-1.3450570776081332,-0.05227334548023093,-0.13799393335649032,0.6883085468797906,-1.0852191662830446,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-16,124.18794250488281,0.5799273324288362,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.2824000260839283,-1.3438136679091983,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0852191662830446,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-17,124.18794250488281,0.5799273324288362,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.29585884462175543,-1.3425702582102605,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0852191662830446,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-18,124.18794250488281,0.5799273324288362,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.3093176631595821,-1.3413268485113254,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0852191662830446,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-19,124.86192321777344,0.4062310530244412,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.31743182354609106,-1.3400834388123906,-0.05227334548023093,-0.13799393335649032,-0.7078843152029021,-1.0877177160335287,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-20,128.9644012451172,0.1441076918287866,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.3000373970565397,-1.3388400291134555,-0.05227334548023093,-0.13799393335649032,-1.1057101632107624,-1.0914882530937189,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-21,133.69204711914062,0.1030521857018472,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.2858983525009141,-1.3375966194145177,-0.05227334548023093,-0.13799393335649032,-0.20528570817691358,-1.0920788197134599,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-22,135.8409423828125,0.19621654553199183,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.2790960645207747,-1.3363532097155828,-0.05227334548023093,-0.13799393335649032,0.3970420657229811,-1.0907386886018102,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-23,135.8409423828125,0.19621654553199183,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.28094239625510703,-1.3351098000166477,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0907386886018102,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-24,135.8409423828125,0.19621654553199183,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.28278872798943944,-1.3338663903177128,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0907386886018102,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-25,139.60154724121094,0.3983358908074321,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.2908542994793362,-1.3326229806187777,-0.05227334548023093,-0.13799393335649032,0.8632839581379392,-1.0878312847044005,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-26,139.8360137939453,0.3714919176160153,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.298093878261599,-1.33137957091984,-0.05227334548023093,-0.13799393335649032,-0.13375176913600464,-1.0882174242506786,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-27,138.7615203857422,2.612172928034973,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.3734535239058613,-1.330136161220905,-0.05227334548023093,-0.13799393335649032,9.324607813764203,-1.0559861467662475,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-28,133.90687561035156,1.5068333515102645,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.40809661019512855,-1.3288927515219673,-0.05227334548023093,-0.13799393335649032,-2.875203438461533,-1.0718860033008597,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-29,128.89601135253906,1.961601803084722,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.4582392023430026,-1.3276493418230322,-0.05227334548023093,-0.13799393335649032,1.4230034524758202,-1.0653443456147793,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-30,128.89601135253906,1.961601803084722,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.5084789722841005,-1.3267232159783071,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0653443456147793,-1.2200039065578558,-1.3400545412653517,-1.044791971458351,0.7372329882512467
2021-01-31,128.89601135253906,1.961601803084722,-1.1548754331545603,-1.0718184726611126,-1.3655199393177793,0.6101410933817075,0.558718742225199,-1.3257970901335818,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0653443456147793,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-01,131.025390625,1.5115706295491498,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.5951109917229587,-1.3243703846945445,-0.05227334548023093,3.9833114318334957,-1.3286189821875272,-1.0794497905777654,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-02,131.85569763183594,0.7725721216265061,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.6087641565798492,-1.3229436792555072,-0.05227334548023093,-0.13799393335649032,-2.3693499249211785,-1.0888988487916367,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-03,130.830078125,0.3541221993212359,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.5890375186572299,-1.3215169738164698,-0.05227334548023093,-0.13799393335649032,-1.5947241382331498,-1.0942492759346727,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-04,134.19993591308594,0.17410985037946017,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.5716916810642907,-1.3200902683774325,-0.05227334548023093,-0.13799393335649032,-0.777133640426665,-1.0965509682197465,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-05,133.7841796875,0.03199482220536708,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.5512848171238729,-1.3186635629383952,-0.05227334548023093,-0.13799393335649032,-0.6494763266393836,-1.0983680939106464,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-06,133.7841796875,0.03199482220536708,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.5439966494449984,-1.3172368574993578,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0983680939106464,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-07,133.7841796875,0.03199482220536708,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.5406440989852331,-1.3158101520603205,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0983680939106464,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-08,133.930908203125,0.09041974544595298,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.539089291363188,-1.3143834466212831,-0.05227334548023093,-0.13799393335649032,0.24624223753562738,-1.0976210551887509,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-09,133.0504913330078,0.15200285404579567,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.5394294043720874,-1.3129567411822458,-0.05227334548023093,-0.13799393335649032,0.2558379311378141,-1.0968336349545924,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-10,132.44398498535156,0.20884898578788605,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.5292745566647983,-1.3115300357432085,-0.05227334548023093,-0.13799393335649032,0.2297871350102836,-1.0961067831378353,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-11,132.18966674804688,0.09199883812558136,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.5191682978541213,-1.3101033303041711,-0.05227334548023093,-0.13799393335649032,-0.5328733266925489,-1.0976008644326194,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-12,132.42442321777344,-0.1101205071498589,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.5082846352324216,-1.308676624865131,-0.05227334548023093,-0.13799393335649032,-0.9359795336774602,-1.1001852234525393,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-13,132.42442321777344,-0.1101205071498589,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.4923478385716914,-1.3072499194260965,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.1001852234525393,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-14,132.42442321777344,-0.1101205071498589,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.47111497265625474,-1.3058232139870591,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.1001852234525393,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-15,132.42442321777344,-0.1101205071498589,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.4498821067408186,-1.3043965085480218,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.1001852234525393,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-16,130.2918701171875,0.12515888085437885,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.43588881960764414,-1.3029698031089842,-0.05227334548023093,-0.13799393335649032,1.1087999871798762,-1.0971768701068396,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-17,127.99302673339844,0.1314752515728924,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.422089888060918,-1.301543097669947,-0.05227334548023093,-0.13799393335649032,0.005674040054599879,-1.0970961070823144,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-18,126.8875961303711,0.2878018126825081,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.41844580422148103,-1.3001163922309096,-0.05227334548023093,-0.13799393335649032,0.6756434519155855,-1.095097268437225,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-19,127.04410552978516,0.2183232406845235,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.4207294267579368,-1.2986896867918696,-0.05227334548023093,-0.13799393335649032,-0.31925696337116977,-1.0959856424520402,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-20,127.04410552978516,0.2183232406845235,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.4242763328041499,-1.2972629813528322,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0959856424520402,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-21,127.04410552978516,0.2183232406845235,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.42495655882194827,-1.295836275913795,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0959856424520402,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-22,123.2583236694336,0.4393913969343715,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.43243908208727055,-1.2944095704747576,-0.05227334548023093,-0.13799393335649032,0.9401833576369307,-1.0931589982095369,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-23,123.12136840820312,0.3857034505515379,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.4382696199373238,-1.2929828650357202,-0.05227334548023093,-0.13799393335649032,-0.2424478778441914,-1.0938454685140313,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-24,122.6224594116211,0.10621037106110397,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.4292808779465686,-1.2915561595966856,-0.05227334548023093,-0.13799393335649032,-1.1839800885261869,-1.0974191514784302,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-25,118.35733795166016,1.2983979366974436,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.4578019022734948,-1.2901294541576456,-0.05227334548023093,-0.13799393335649032,5.342251237460754,-1.0821754810396118,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-26,118.6214599609375,1.1499668389859699,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.41280962195787557,-1.2887027487186082,-0.05227334548023093,-0.13799393335649032,-0.5159736162826934,-1.0840733659040442,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-27,118.6214599609375,1.1499668389859699,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.40182879081033634,-1.287276043279571,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0840733659040442,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-02-28,118.6214599609375,1.1499668389859699,-1.1548754331545603,-1.0760942781123297,-1.3203647127320306,0.5244456534277965,0.3768546725296232,-1.2858493378405336,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0840733659040442,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-03-01,125.00936889648438,0.4236007713192205,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.32953017151355213,-1.284347599057594,-0.05227334548023093,5.463651844827926,-2.5182223208819585,-1.099253944080945,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-03-02,122.39747619628906,0.5420300116611536,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.2858497543369175,-1.2828458602746575,-0.05227334548023093,-0.13799393335649032,0.46446522394883416,-1.097928956036394,-1.2200039065578558,-1.3114359225595285,-1.044791971458351,0.6086160275884037
2021-03-03,119.40406036376953,0.9478474937105297,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.2685039167439783,-1.2813441214917156,-0.05227334548023093,-0.13799393335649032,1.5944482006475982,-1.0933886642095383,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-04,117.51603698730469,1.2478681756738668,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.2831288409983389,-1.279842382708779,-0.05227334548023093,-0.13799393335649032,1.0576858407191974,-1.0900320285039329,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-05,118.77798461914062,0.6304570934524131,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.29163170329035903,-1.2783406439258396,-0.05227334548023093,-0.13799393335649032,-2.0978431729742826,-1.0969396325732892,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-06,118.77798461914062,0.6304570934524131,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.30567357005276075,-1.2768389051429032,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0969396325732892,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-07,118.77798461914062,0.6304570934524131,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.32408833556901,-1.275337166359961,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.0969396325732892,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-08,113.82807922363281,0.7583605886909836,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.34643870903698354,-1.2738354275770218,-0.05227334548023093,-0.13799393335649032,0.4754858797556955,-1.0955086464286674,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-09,118.45515441894531,0.5309766640848878,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.3617924482057548,-1.2723336887940853,-0.05227334548023093,-0.13799393335649032,-0.8799000766439391,-1.0980526210480797,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-10,117.36933135986328,0.2988551602587739,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.36820603428038307,-1.2708319500111458,-0.05227334548023093,-0.13799393335649032,-0.9502069373303514,-1.1006495997719559,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-11,119.30623626708984,0.19621654553199183,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.3695664955833643,-1.2693302112282066,-0.05227334548023093,-0.13799393335649032,-0.45948706921617355,-1.1017979220699763,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-12,118.39646911621094,0.0035717563343218815,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.36325008730196046,-1.2678284724452673,-0.05227334548023093,-0.13799393335649032,-0.8669390142394923,-1.1039532347427163,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-13,118.39646911621094,0.0035717563343218815,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.36052917396338185,-1.2663267336623307,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.1039532347427163,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-14,118.39646911621094,0.0035717563343218815,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.3640275003803677,-1.2648249948793915,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.1039532347427163,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-15,121.29203796386719,-0.10064595107208858,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.3643190337600393,-1.2633232560964494,-0.05227334548023093,-0.13799393335649032,-0.5063036941118737,-1.105119223952352,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-16,122.83768463134766,-0.13854327183977122,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.36344446142317705,-1.2618215173135128,-0.05227334548023093,-0.13799393335649032,-0.20428205040142564,-1.1055432197222541,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-17,122.04530334472656,-0.22697065481216358,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.35984896648035225,-1.2603197785305735,-0.05227334548023093,-0.13799393335649032,-0.4516800111731267,-1.1065325465549778,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-18,117.90735626220703,0.1441076918287866,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.36043202397231117,-1.258818039747637,-0.05227334548023093,-0.13799393335649032,1.830484754752125,-1.102380916674794,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-19,117.37908935546875,0.04462726246126129,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.3577596995303443,-1.2573163009646948,-0.05227334548023093,-0.13799393335649032,-0.46527380883861363,-1.1034939051495847,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-20,117.37908935546875,0.04462726246126129,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.35027718553240644,-1.2558145621817582,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.1034939051495847,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-21,117.37908935546875,0.04462726246126129,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.3449325366484727,-1.254312823398819,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.1034939051495847,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-22,120.70510864257812,-0.2822376938746256,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.32953020858308973,-1.2528110846158824,-0.05227334548023093,-0.13799393335649032,-1.5208641100637958,-1.1071508749830252,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-23,119.87361907958984,-0.05801165344665366,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.3210273462910696,-1.2513093458329405,-0.05227334548023093,-0.13799393335649032,1.1178976276579304,-1.104642230817224,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-24,117.47691345214844,0.0841036759085723,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.31009509477275815,-1.249807607050004,-0.05227334548023093,-0.13799393335649032,0.649691600505157,-1.1030522424680675,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-25,117.96604919433594,-0.13538538766164732,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.29406112031880355,-1.2483058682670645,-0.05227334548023093,-0.13799393335649032,-1.0168135941515826,-1.105507889268643,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-26,118.57254028320312,-0.28539557805274945,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.28201135198057037,-1.2468041294841252,-0.05227334548023093,-0.13799393335649032,-0.7497725748506503,-1.1071862054366364,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-27,118.57254028320312,-0.28539557805274945,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.2332778100322897,-1.245302390701186,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.1071862054366364,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-28,118.57254028320312,-0.28539557805274945,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.18911151315692057,-1.2438006519182467,-0.05227334548023093,-0.13799393335649032,-0.02259067893923789,-1.1071862054366364,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-29,118.74862670898438,0.011466918551330939,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.15407971569475776,-1.2422989131353102,-0.05227334548023093,-0.13799393335649032,1.4889519253699508,-1.1038649035542607,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-30,117.29105377197266,-0.16696633771081643,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.11355750265882558,-1.240797174352368,-0.05227334548023093,-0.13799393335649032,-0.8487690352896422,-1.1058612173920852,-1.2200039065578558,-1.2664362763116523,-1.0490641430531664,0.5228713871465083
2021-03-31,119.49210357666016,-0.20012668162074676,-1.1548754331545603,-1.080370083563547,-1.258771823363459,0.4815979334508408,0.09436532406416906,-1.2392954355694314,-0.05227334548023093,-0.13799393335649032,-0.18497652726395242,-1.1062322157967615,-1.2200039065578558,-1.2050556025217207,-1.0533363146479822,0.4799990669255604
2021-04-01,120.3236083984375,-0.5269913367755008,-0.9050185671069775,-1.080370083563547,-1.1728125162227045,0.4815979334508408,0.06147139171601083,-1.2371591290780697,9.106312110633986,7.642081952964188,-1.6405701232664882,-1.1098891822605832,-1.013905217683156,-1.2050556025217207,-1.0533363146479822,0.4799990669255604
